feature,count,mean_activation,best_rank
22642,2,0.1391884982585907,2
19488,2,0.13768937438726425,2
25352,2,0.1376628763973713,2
14427,2,0.1361861228942871,3
6450,2,0.13483797758817673,4
16383,2,0.13443926721811295,3
33529,2,0.13109555840492249,3
47388,2,0.13009416311979294,4
44950,2,0.1294691190123558,2
42785,2,0.12847664579749107,1
38749,2,0.12691527977585793,3
34574,2,0.1258913241326809,5
46944,2,0.12557701766490936,2
47737,2,0.12213841080665588,6
39068,2,0.12195074558258057,2
46309,2,0.12048028409481049,5
16213,2,0.11913695186376572,4
46788,2,0.11906087771058083,4
18903,2,0.11612354964017868,2
14883,2,0.11602582037448883,2
14,2,0.1142612025141716,4
14437,2,0.11400078982114792,4
174,2,0.11291041970252991,3
21202,2,0.11226712167263031,3
17072,2,0.11173254996538162,4
23158,2,0.1108059510588646,2
44669,2,0.11079668626189232,5
38044,2,0.1104898452758789,4
10802,2,0.11039324104785919,6
29082,2,0.10990675538778305,4
35068,2,0.10872864723205566,3
37162,2,0.10843650251626968,7
30739,2,0.10662470385432243,3
25632,2,0.10658549517393112,4
15899,2,0.1060701385140419,6
45548,2,0.10498268902301788,5
23695,2,0.1046077162027359,7
38966,2,0.10408375039696693,5
29913,2,0.10348863899707794,3
18385,2,0.10304146260023117,5
21424,2,0.1025606170296669,7
12600,2,0.1022508442401886,7
32831,2,0.10182904452085495,6
6795,2,0.10120619833469391,5
3644,2,0.10052186250686646,3
5053,2,0.09978614002466202,5
48677,2,0.09948252886533737,8
39271,2,0.09914008900523186,6
29521,2,0.09906559437513351,6
32285,2,0.0988282561302185,4
23789,2,0.0987229235470295,8
9361,2,0.09799319505691528,5
25599,2,0.09786438941955566,5
48178,2,0.0973811075091362,8
30074,2,0.09720920771360397,8
22380,2,0.09718616306781769,6
28355,2,0.09670963883399963,7
36447,2,0.09582555294036865,6
29990,2,0.09572600573301315,7
20121,2,0.09550058096647263,5
11476,2,0.09482157602906227,6
33977,2,0.0942637249827385,6
23653,2,0.09370940923690796,6
48548,2,0.09342288225889206,4
25930,2,0.09340026788413525,4
1607,2,0.09296796470880508,6
14050,2,0.09293041378259659,6
41460,2,0.0929219201207161,7
46628,2,0.09232974797487259,7
43262,2,0.09198443219065666,5
5056,2,0.09174902737140656,4
19562,2,0.09152977913618088,10
23365,2,0.09117458015680313,8
5585,2,0.09112084656953812,8
21206,2,0.0910118892788887,5
8769,2,0.09056662768125534,6
20541,2,0.09043686836957932,7
9483,2,0.09042448177933693,6
42280,2,0.08965637534856796,6
13056,2,0.08950440585613251,8
32676,2,0.089131660759449,5
38650,2,0.08816849440336227,8
4818,2,0.08806941658258438,5
9535,2,0.08767098933458328,6
35738,2,0.08695099502801895,8
14896,2,0.08676491677761078,9
13741,2,0.08651132509112358,6
22946,2,0.08602646738290787,7
13270,2,0.08555041626095772,8
38174,2,0.08473328500986099,8
23271,2,0.08431971073150635,7
140,2,0.08419234305620193,9
25293,2,0.0839657187461853,6
35036,2,0.08380389213562012,9
23585,2,0.08358308672904968,7
46754,2,0.08331674337387085,7
25273,2,0.0831463597714901,8
46991,2,0.08228261023759842,4
10941,2,0.08120207861065865,8
46108,2,0.08105125278234482,8
35546,2,0.08098417893052101,7
44115,2,0.08092640340328217,7
1628,2,0.08052340149879456,10
44029,2,0.0803338922560215,8
2702,2,0.0801193043589592,9
39911,2,0.07942701131105423,7
9965,2,0.07926105335354805,10
46075,2,0.07890935987234116,9
16912,2,0.07874143123626709,8
88,2,0.07836819067597389,9
22605,2,0.07790530472993851,10
48765,2,0.07693036645650864,6
36753,2,0.07649769634008408,9
46832,2,0.07601059228181839,10
4650,2,0.07596300542354584,8
32525,2,0.07577744126319885,9
36678,2,0.07573471963405609,9
2537,2,0.07548921927809715,9
1063,2,0.07544176280498505,7
39680,2,0.0744810402393341,9
3276,2,0.07401799410581589,9
42974,2,0.07318944111466408,7
2974,2,0.07235843688249588,10
25943,2,0.07229055650532246,7
22629,2,0.07162392884492874,8
2554,2,0.07129795104265213,9
28565,2,0.06708813086152077,10
14928,2,0.06571105495095253,10
38254,2,0.0642608217895031,9
32685,1,0.309561550617218,1
106,1,0.27392154932022095,1
16844,1,0.25006303191185,1
22767,1,0.21832850575447083,2
37888,1,0.21182668209075928,1
15787,1,0.21094605326652527,4
33511,1,0.2000146508216858,2
44682,1,0.1819717139005661,1
4052,1,0.18122389912605286,2
9752,1,0.18056587874889374,4
27171,1,0.17137698829174042,1
44699,1,0.17135967314243317,2
13132,1,0.16905121505260468,4
14061,1,0.1674545854330063,3
34317,1,0.16492068767547607,3
16444,1,0.1618836522102356,2
22319,1,0.15982073545455933,2
14418,1,0.15483756363391876,3
41349,1,0.1504727452993393,1
20040,1,0.14881205558776855,3
33438,1,0.14723652601242065,4
44156,1,0.1471332609653473,5
13759,1,0.14592957496643066,4
49043,1,0.14496509730815887,7
387,1,0.14252969622612,4
47406,1,0.14200140535831451,4
18788,1,0.14146509766578674,5
38178,1,0.14015838503837585,3
2491,1,0.13874149322509766,3
34287,1,0.13282182812690735,5
17991,1,0.13141858577728271,5
6195,1,0.12949255108833313,6
1346,1,0.12764371931552887,3
8920,1,0.12720125913619995,6
13913,1,0.12711378931999207,5
4566,1,0.12535403668880463,2
39262,1,0.12498236447572708,2
13704,1,0.12473675608634949,5
47810,1,0.1243923231959343,4
32313,1,0.12404116988182068,8
45623,1,0.12395240366458893,4
21850,1,0.12335839867591858,7
40749,1,0.12191350013017654,4
701,1,0.11962350457906723,6
38515,1,0.11948806792497635,10
12426,1,0.11739864945411682,5
43219,1,0.11702599376440048,4
10342,1,0.1170179694890976,2
9396,1,0.11632601171731949,7
24965,1,0.11596523225307465,6
25505,1,0.11529059708118439,9
27355,1,0.1152394711971283,5
16730,1,0.11436435580253601,5
36839,1,0.11155732721090317,8
23806,1,0.11126866936683655,8
43462,1,0.11124679446220398,7
31223,1,0.11105616390705109,5
14768,1,0.11075142025947571,5
29797,1,0.10980111360549927,5
18416,1,0.10942476242780685,8
7323,1,0.1088753417134285,7
39750,1,0.1084805577993393,10
7178,1,0.10839465260505676,8
36033,1,0.10832221806049347,6
46935,1,0.10802453756332397,7
48642,1,0.10755033791065216,6
17244,1,0.10572157800197601,7
12363,1,0.10562260448932648,6
764,1,0.10549089312553406,9
481,1,0.10546141862869263,6
47804,1,0.1054205447435379,7
14633,1,0.10533498227596283,6
34365,1,0.10517062991857529,5
34429,1,0.10434865951538086,7
26622,1,0.10434545576572418,8
26271,1,0.10390451550483704,7
8711,1,0.10389101505279541,9
42674,1,0.10355397313833237,6
22944,1,0.1034083440899849,6
21327,1,0.10317999869585037,6
21659,1,0.10269705951213837,8
39335,1,0.10220359265804291,6
37763,1,0.10166877508163452,7
12264,1,0.10153254866600037,7
11269,1,0.10128219425678253,7
38490,1,0.10115140676498413,9
35296,1,0.10100182145833969,6
33699,1,0.10094060003757477,7
39227,1,0.09984481334686279,8
7662,1,0.09982949495315552,6
43138,1,0.09974732249975204,5
5366,1,0.09970469772815704,6
21193,1,0.09965844452381134,5
14912,1,0.09916222840547562,10
26147,1,0.09908372163772583,8
23112,1,0.0987795740365982,10
46585,1,0.09868595004081726,10
40492,1,0.09836098551750183,9
35828,1,0.09832246601581573,8
26599,1,0.09799420833587646,8
28071,1,0.09794354438781738,7
19320,1,0.0978894829750061,6
13116,1,0.09774170815944672,6
1829,1,0.09702596813440323,5
6035,1,0.0968346893787384,9
14999,1,0.09636303782463074,7
46780,1,0.0960245132446289,8
30065,1,0.09546451270580292,9
29945,1,0.09546201676130295,9
34595,1,0.0951247438788414,6
44464,1,0.09486202895641327,8
6572,1,0.09484236687421799,8
37928,1,0.09465380012989044,9
22264,1,0.09456823021173477,8
6073,1,0.09455277025699615,6
32905,1,0.0934058129787445,9
25075,1,0.0928514376282692,9
37177,1,0.0927395448088646,8
21175,1,0.09222936630249023,9
6165,1,0.09192924946546555,7
41957,1,0.09186749160289764,8
13578,1,0.0918656587600708,5
8632,1,0.09170325845479965,9
12310,1,0.09115178883075714,6
11369,1,0.0901317372918129,9
6785,1,0.09012140333652496,7
44177,1,0.09004493057727814,8
12745,1,0.09001379460096359,10
19557,1,0.08991362154483795,10
32254,1,0.08980341255664825,7
18551,1,0.08957169950008392,9
43595,1,0.08949760347604752,10
30974,1,0.08927507698535919,9
10310,1,0.08923656493425369,10
35393,1,0.08904127776622772,9
33329,1,0.0890207588672638,9
11424,1,0.08883041143417358,9
38397,1,0.08881575614213943,8
11644,1,0.08879031240940094,6
21941,1,0.08872942626476288,7
30291,1,0.08865056931972504,6
44370,1,0.08861824870109558,7
27814,1,0.08834797143936157,7
23283,1,0.08830447494983673,8
35237,1,0.08827663213014603,10
47094,1,0.08822718262672424,10
1353,1,0.08820061385631561,9
20050,1,0.0880318433046341,9
41702,1,0.08797807991504669,10
43452,1,0.08791430294513702,7
19256,1,0.08769111335277557,4
8862,1,0.08765830099582672,10
43766,1,0.08762048929929733,10
10739,1,0.08761689066886902,7
35063,1,0.08709543943405151,10
15403,1,0.0868804007768631,6
21817,1,0.08676470816135406,9
42581,1,0.08673626184463501,7
44719,1,0.08671601116657257,10
11780,1,0.08669284731149673,8
48328,1,0.08652588725090027,8
47350,1,0.08629477024078369,8
40036,1,0.08597825467586517,7
17668,1,0.08565773069858551,9
37859,1,0.08559822291135788,8
4731,1,0.08558670431375504,8
29703,1,0.08548018336296082,7
27412,1,0.08537121117115021,10
12233,1,0.08523629605770111,10
10308,1,0.08513116836547852,10
13695,1,0.08507481217384338,10
26803,1,0.08498258143663406,10
8435,1,0.08493360877037048,7
9602,1,0.08483389019966125,9
13337,1,0.08460626006126404,9
10479,1,0.08455398678779602,10
35899,1,0.08443091809749603,6
28301,1,0.08436054736375809,10
7239,1,0.08326515555381775,10
15795,1,0.08312023431062698,6
26745,1,0.08257125318050385,8
24256,1,0.08250927180051804,8
13498,1,0.0824335440993309,10
1004,1,0.08240754157304764,9
4107,1,0.0821627825498581,9
16567,1,0.08176612108945847,9
30120,1,0.08175923675298691,9
8758,1,0.08164159953594208,10
45198,1,0.08116401731967926,8
6806,1,0.08097521960735321,7
37102,1,0.08085228502750397,9
42617,1,0.08079108595848083,8
30261,1,0.08023200184106827,9
23578,1,0.08005911111831665,10
12265,1,0.0800214633345604,9
1887,1,0.07967089861631393,10
10163,1,0.07915937900543213,10
31925,1,0.07913951575756073,10
38784,1,0.07869169116020203,10
14409,1,0.07863206416368484,10
15530,1,0.07845813035964966,10
25941,1,0.07845021784305573,10
5775,1,0.07815416157245636,9
27553,1,0.07807905972003937,9
22088,1,0.07791547477245331,10
29050,1,0.07755738496780396,9
27738,1,0.07745324075222015,10
39871,1,0.07729321718215942,10
2697,1,0.07666359841823578,8
30660,1,0.0765753984451294,7
17550,1,0.07652179896831512,7
23674,1,0.07631493359804153,10
2960,1,0.07602275907993317,10
5026,1,0.07585060596466064,9
13879,1,0.0758415013551712,10
29911,1,0.07563121616840363,6
24466,1,0.07560843229293823,10
18883,1,0.07521677017211914,9
3384,1,0.07472395151853561,9
10928,1,0.07471278309822083,10
38727,1,0.07448256015777588,9
13183,1,0.074467733502388,10
36675,1,0.07444548606872559,10
6077,1,0.07399222254753113,10
27728,1,0.07383157312870026,10
30984,1,0.07382805645465851,9
3252,1,0.0736708864569664,9
2318,1,0.07357092946767807,9
38849,1,0.07293424755334854,9
47872,1,0.07270371913909912,8
4779,1,0.07256143540143967,9
31580,1,0.07244843244552612,7
29511,1,0.07243212312459946,10
27120,1,0.07240347564220428,9
29795,1,0.07221773266792297,10
4206,1,0.07212076336145401,10
18049,1,0.07184973359107971,9
44988,1,0.07153994590044022,10
2715,1,0.07118839770555496,9
23776,1,0.07082686573266983,10
35856,1,0.07081282883882523,10
11240,1,0.07050487399101257,8
15243,1,0.07037480920553207,10
32632,1,0.07024393230676651,8
41690,1,0.06996780633926392,9
13690,1,0.06977946311235428,10
4518,1,0.06969791650772095,10
5525,1,0.06945310533046722,8
41779,1,0.06940530240535736,10
41491,1,0.06929069757461548,10
38534,1,0.06911026686429977,8
9684,1,0.06906996667385101,8
27362,1,0.06898058205842972,10
698,1,0.06870832294225693,10
9054,1,0.06858129799365997,10
27406,1,0.06834670901298523,10
29527,1,0.0683446004986763,8
20544,1,0.06820355355739594,10
10789,1,0.06796468794345856,10
26001,1,0.06791451573371887,10
11498,1,0.06772640347480774,10
33753,1,0.06738599389791489,10
40479,1,0.067262664437294,10
37305,1,0.06673412024974823,10
2374,1,0.06540802121162415,10
916,1,0.06459822505712509,10
33232,1,0.0645608901977539,9
10195,1,0.06335559487342834,10
397,1,0.06313657760620117,10
3474,1,0.06249432638287544,10
13246,1,0.0606810487806797,10
40851,1,0.060608938336372375,10
41659,1,0.06039411202073097,10
2020,1,0.05664132535457611,10
